           6
  8.0035090E-02  8.0035061E-02  8.0035061E-02  8.0035090E-02  8.0035076E-02
  8.0035053E-02  8.0035083E-02  8.0035120E-02  8.0035090E-02  8.0035090E-02
  8.0035120E-02  8.0035105E-02  8.0035090E-02  8.0035113E-02  7.9390720E-02
  7.9390690E-02  7.9390690E-02  7.9390720E-02  7.9390705E-02  7.9390690E-02
  7.9390712E-02  7.9390727E-02  7.9390705E-02  7.9390705E-02  7.9390727E-02
  7.9390720E-02  7.9390697E-02  7.9390727E-02  7.8107052E-02  7.8107022E-02
  7.8107022E-02  7.8107052E-02  7.8107037E-02  7.8107014E-02  7.8107044E-02
  7.8107089E-02  7.8107066E-02  7.8107066E-02  7.8107089E-02  7.8107081E-02
  7.8107059E-02  7.8107081E-02  7.6194637E-02  7.6194607E-02  7.6194607E-02
  7.6194637E-02  7.6194622E-02  7.6194599E-02  7.6194629E-02  7.6194674E-02
  7.6194651E-02  7.6194651E-02  7.6194674E-02  7.6194666E-02  7.6194644E-02
  7.6194666E-02  7.3668800E-02  7.3668778E-02  7.3668778E-02  7.3668800E-02
  7.3668785E-02  7.3668770E-02  7.3668793E-02  7.3668756E-02  7.3668733E-02
  7.3668733E-02  7.3668756E-02  7.3668748E-02  7.3668726E-02  7.3668748E-02
  7.0549436E-02  7.0549414E-02  7.0549414E-02  7.0549436E-02  7.0549421E-02
  7.0549406E-02  7.0549428E-02  7.0549518E-02  7.0549496E-02  7.0549496E-02
  7.0549518E-02  7.0549510E-02  7.0549488E-02  7.0549510E-02  6.6862546E-02
  6.6862524E-02  6.6862524E-02  6.6862546E-02  6.6862531E-02  6.6862516E-02
  6.6862538E-02  6.6862457E-02  6.6862434E-02  6.6862434E-02  6.6862457E-02
  6.6862449E-02  6.6862434E-02  6.6862457E-02  6.2637173E-02  6.2637150E-02
  6.2637150E-02  6.2637173E-02  6.2637158E-02  6.2637143E-02  6.2637165E-02
  6.2637173E-02  6.2637150E-02  6.2637150E-02  6.2637173E-02  6.2637158E-02
  6.2637143E-02  6.2637165E-02  5.7907116E-02  5.7907097E-02  5.7907097E-02
  5.7907116E-02  5.7907104E-02  5.7907090E-02  5.7907112E-02  5.7907201E-02
  5.7907183E-02  5.7907183E-02  5.7907201E-02  5.7907194E-02  5.7907175E-02
  5.7907198E-02  5.2711204E-02  5.2711193E-02  5.2711193E-02  5.2711204E-02
  5.2711200E-02  5.2711185E-02  5.2711204E-02  5.2711293E-02  5.2711274E-02
  5.2711274E-02  5.2711293E-02  5.2711282E-02  5.2711274E-02  5.2711286E-02
  4.7090914E-02  4.7090895E-02  4.7090895E-02  4.7090914E-02  4.7090907E-02
  4.7090895E-02  4.7090910E-02  4.7090828E-02  4.7090814E-02  4.7090814E-02
  4.7090828E-02  4.7090821E-02  4.7090810E-02  4.7090828E-02  4.1091450E-02
  4.1091435E-02  4.1091435E-02  4.1091450E-02  4.1091442E-02  4.1091438E-02
  4.1091446E-02  4.1091450E-02  4.1091435E-02  4.1091435E-02  4.1091450E-02
  4.1091442E-02  4.1091438E-02  4.1091446E-02  3.4760926E-02  3.4760915E-02
  3.4760915E-02  3.4760926E-02  3.4760918E-02  3.4760911E-02  3.4760922E-02
  3.4760926E-02  3.4760915E-02  3.4760915E-02  3.4760926E-02  3.4760918E-02
  3.4760911E-02  3.4760922E-02  2.8150596E-02  2.8150588E-02  2.8150588E-02
  2.8150596E-02  2.8150594E-02  2.8150586E-02  2.8150596E-02  2.8150769E-02
  2.8150758E-02  2.8150758E-02  2.8150769E-02  2.8150763E-02  2.8150756E-02
  2.8150763E-02  2.1313773E-02  2.1313766E-02  2.1313766E-02  2.1313773E-02
